query_id	doc_id	score
q0	330	1
q1	1740	1
q2	1338	1
q3	570	1
q4	1917	1
q5	1321	1
q5	1323	1
q6	1254	1
q6	1320	1
q6	1365	1
q6	1366	1
q7	1792	1
q7	1888	1
q8	1234	1
q8	1239	1
q8	1243	1
q8	1365	1
q8	1925	1
q9	1320	1
q9	1365	1
q9	1464	1
q10	1888	1
q11	1792	1
q12	1238	1
q12	1338	1
q12	1244	1
q12	1245	1
q12	1250	1
q12	1754	1
q12	1765	1
q12	1766	1
q12	1767	1
q13	1865	1
q14	1365	1
q14	1338	1
q15	531	1
q15	1338	1
q15	1365	1
q15	1866	1
q16	330	1
q16	345	1
q17	1365	1
q17	1946	1
q17	1963	1
q17	1967	1
q18	1888	1
q19	1238	1
q19	1243	1
q19	1250	1
q20	1792	1
q21	1792	1
q21	1888	1
q22	1365	1
q23	280	1
q24	1963	1
q24	1964	1
q25	833	1
q25	1313	1
q25	1320	1
q25	1338	1
q25	1365	1
q26	1338	1
q26	1365	1
q27	1792	1
q27	1888	1
q28	436	1
q28	1365	1
q29	330	1
q30	1870	1
q31	1365	1
q32	830	1
q32	832	1
q32	834	1
q32	852	1
q32	1868	1
q32	1871	1
q32	1874	1
q32	1878	1
q32	1888	1
q33	345	1
q34	1685	1
q34	1868	1
q34	1888	1
q35	1888	1
q35	1868	1
q36	1888	1
q36	1868	1
q37	1792	1
q38	1313	1
q38	1320	1
q38	1865	1
q38	1888	1
q39	1685	1
q39	1868	1
q39	1888	1
q40	1313	1
q40	1320	1
q40	1338	1
q40	1865	1
q40	1870	1
q40	1888	1
q41	1365	1
q42	1908	1
q43	11	1
q44	1908	1
q45	1365	1
q45	1320	1
q45	1338	1
q45	1347	1
q45	1548	1
q45	1317	1
q45	1339	1
q45	1340	1
q45	1365	1
q46	1685	1
q46	1868	1
q46	1888	1
q47	1653	1
q48	834	1
q48	1968	1
q48	1365	1
q48	1917	1
q48	1792	1
q48	1795	1
q49	1320	1
q49	1365	1
q49	1868	1
q49	1871	1
q49	1874	1
q49	1878	1
q49	1888	1
q50	1320	1
q50	1335	1
q50	1337	1
q50	1338	1
q51	1866	1
q51	1888	1
q52	1908	1
q53	1908	1
q54	1685	1
q54	1868	1
q54	1888	1
q55	1131	1
q55	1132	1
q55	1133	1
q55	1134	1
q55	1137	1
q55	1149	1
q56	1908	1
q57	1365	1
q58	1234	1
q59	1320	1
q60	1365	1
q60	1367	1
q60	1795	1
q60	1917	1
q61	1888	1
q61	1685	1
q61	1868	1
q62	102	1
q62	103	1
q63	463	1
q64	1908	1
q65	1908	1
q66	1233	1
q66	1338	1
q66	1340	1
q66	1381	1
q67	570	1
q68	1338	1
q68	1243	1
q68	1917	1
q68	181	1
q68	574	1
q68	1238	1
q68	1320	1
q69	1320	1
q69	1338	1
q70	1685	1
q70	1888	1
q71	271	1
q71	272	1
q71	280	1
q71	247	1
q71	80	1
q72	1233	1
q73	1685	1
q73	1868	1
q73	1888	1
q74	1234	1
q74	1243	1
q74	1338	1
q74	1352	1
q74	1865	1
q74	1866	1
q75	1320	1
q76	1888	1
q76	1868	1
q77	433	1
q77	434	1
q77	436	1
q78	433	1
q78	436	1
q79	1131	1
q80	299	1
q80	330	1
q80	345	1
q80	353	1
q81	1685	1
q81	1868	1
q82	434	1
q83	1870	1
q84	1685	1
q85	1685	1
q85	1868	1
q85	1888	1
q86	1908	1
q87	1338	1
q87	1339	1
q87	1365	1
q87	1366	1
q87	1367	1
q87	1559	1
q87	1560	1
q87	1564	1
q87	1865	1
q88	330	1
q88	345	1
q89	1320	1
q89	1338	1
q90	433	1
q90	434	1
q90	436	1
q91	1908	1
q92	330	1
q92	345	1
q93	1908	1
q94	1320	1
q94	1348	1
q95	1685	1
q95	1868	1
q95	1888	1
q96	1320	1
q96	1330	1
q96	1338	1
q97	1685	1
q97	1868	1
q97	1888	1
q98	1917	1
q99	1365	1
q99	1868	1
q99	1871	1
q99	1874	1
q99	1878	1
q99	1888	1
q100	1320	1
q100	1321	1
q100	1338	1
q100	1313	1
q101	1685	1
q101	1888	1
q102	1320	1
q102	1337	1
q102	1338	1
q103	1685	1
q103	1868	1
q103	1888	1
q104	433	1
q104	434	1
q104	436	1
q104	451	1
q105	1655	1
q106	1365	1
q106	1868	1
q106	1871	1
q106	1874	1
q106	1878	1
q106	1888	1
q107	1685	1
q107	1888	1
q108	1685	1
q108	1868	1
q108	1888	1
q109	1868	1
q110	1320	1
q111	1868	1
q111	1871	1
q111	1874	1
q111	1878	1
q111	1888	1
q112	1685	1
q112	1868	1
q112	1888	1
q113	1234	1
q113	1235	1
q113	1238	1
q113	1243	1
q113	1246	1
q113	1320	1
q113	1338	1
q113	1339	1
q113	1340	1
q113	1399	1
q114	1661	1
q115	1320	1
q115	1330	1
q115	1337	1
q115	1338	1
q115	1868	1
q115	1871	1
q115	1874	1
q115	1878	1
q115	1888	1
q116	570	1
q117	1320	1
q117	1335	1
q117	1338	1
q117	1365	1
q117	1367	1
q118	1866	1
q119	1925	1
q119	1926	1
q120	330	1
q120	345	1
q121	1178	1
q121	1211	1
q121	1237	1
q121	1243	1
q121	1244	1
q121	1245	1
q121	1444	1
q121	1923	1
q121	1365	1
q122	1365	1
q123	1365	1
q123	1868	1
q123	1871	1
q123	1874	1
q123	1878	1
q123	1888	1
q124	1925	1
q124	1926	1
q125	1975	1
q126	1365	1
q126	1379	1
q127	1365	1
q128	1365	1
q129	1320	1
q129	1338	1
q129	1340	1
q129	1365	1
q129	1366	1
q129	1866	1
q130	1365	1
q131	1917	1
q132	1133	1
q132	1199	1
q132	1236	1
q132	1239	1
q132	1243	1
q132	1246	1
q132	1365	1
q132	1767	1
q132	1865	1
q133	1365	1
q133	1868	1
q133	1871	1
q133	1874	1
q133	1878	1
q133	1888	1
q134	433	1
q134	434	1
q134	436	1
q135	1320	1
q136	1365	1
q136	1366	1
q137	1365	1
q138	1917	1
q139	1888	1
q140	1100	1
q140	1131	1
q141	1320	1
q141	1865	1
q141	1888	1
q141	1925	1
q142	1320	1
q142	1338	1
q142	1267	1
q142	1246	1
q142	1266	1
q142	1238	1
q143	1365	1
q143	1366	1
q143	1367	1
q144	841	1
q144	842	1
q145	875	1
q145	1365	1
q146	1365	1
q146	1366	1
q147	1365	1
q147	1372	1
q147	1377	1
q148	1338	1
q148	1246	1
q148	1266	1
q149	1320	1
q149	1338	1
q149	1365	1
q149	1366	1
q149	1866	1
q149	1925	1
q150	1457	1
q150	1459	1
q150	1519	1
q151	1338	1
q151	1365	1
q151	1458	1
q152	1365	1
q152	1865	1
q153	1320	1
q153	1340	1
q153	1365	1
q153	1388	1
q153	1430	1
q154	1335	1
q154	1337	1
q154	1365	1
q154	531	1
q154	551	1
q155	832	1
q155	1365	1
q155	1967	1
q155	1955	1
q155	1917	1
q156	1320	1
q156	1963	1
q156	1967	1
q157	1338	1
q157	1243	1
q157	1365	1
q157	1366	1
q157	1367	1
q157	1917	1
q158	1365	1
q159	1365	1
q159	1366	1
q159	1868	1
q159	1870	1
q159	1917	1
q159	1925	1
q160	1381	1
q161	1870	1
q161	1888	1
q162	1909	1
q162	1911	1
q163	1234	1
q163	1236	1
q163	1237	1
q163	1238	1
q163	1239	1
q163	1243	1
q163	1266	1
q163	1267	1
q163	1320	1
q163	1338	1
q164	1233	1
q164	1313	1
q164	1365	1
q165	1365	1
q165	1868	1
q165	1870	1
q166	1365	1
q167	1243	1
q168	1365	1
q168	1857	1
q168	1865	1
q168	1869	1
q168	1870	1
q169	529	1
q169	1320	1
q169	1365	1
q169	1870	1
q169	1869	1
q169	1868	1
q169	1874	1
q170	1320	1
q170	1792	1
q170	393	1
q170	128	1
q171	119	1
q171	120	1
q171	121	1
q171	126	1
q171	130	1
q172	1365	1
q172	1917	1
q173	1313	1
q173	1320	1
q174	1320	1
q175	1320	1
q175	1338	1
q175	1239	1
q176	1365	1
q176	1917	1
q177	1365	1
q178	1365	1
q179	1335	1
q179	1337	1
q179	1365	1
q179	1865	1
q180	1365	1
q181	1320	1
q181	1365	1
q181	1865	1
q182	1365	1
q182	1868	1
q182	1870	1
q183	1317	1
q183	1320	1
q183	1365	1
q184	1365	1
q185	1457	1
q186	1365	1
q186	1317	1
q186	1320	1
q186	1338	1
q186	1917	1
q187	1155	1
q187	1238	1
q188	1320	1
q188	1338	1
q188	1870	1
q189	1338	1
q189	1340	1
q189	1342	1
q189	1349	1
q189	1365	1
q190	1365	1
q190	1792	1
q191	1320	1
q191	1338	1
q191	1346	1
q192	1365	1
q192	1865	1
q192	1870	1
q192	1967	1
q193	1685	1
q193	1870	1
q194	1685	1
q195	1905	1
q195	1909	1
q195	1911	1
q196	1365	1
q196	1371	1
q196	1372	1
q196	1246	1
q196	1335	1
q196	1337	1
q196	531	1
q197	1685	1
q198	1685	1
q199	1685	1
q200	1457	1
q200	1458	1
q200	613	1
q200	1365	1
q201	1685	1
q202	1685	1
q203	1685	1
q204	1870	1
q205	1685	1
q206	1908	1
q207	1908	1
q208	1908	1
q209	1908	1
q210	1908	1
q211	1908	1
q212	128	1
q212	1888	1
q213	1908	1
q214	1908	1
q215	1908	1
q216	163	1
q216	1905	1
q216	1909	1
q216	1922	1
q217	208	1
q217	1865	1
q218	1908	1
q219	1908	1
q220	1908	1
q221	1888	1
q222	1868	1
q222	1870	1
q223	208	1
q223	1814	1
q223	1905	1
q223	1907	1
q224	1908	1
q225	1908	1
q226	1908	1
q227	1908	1
q228	1908	1
q229	1908	1
q230	1922	1
q231	1874	1
q231	1908	1
q232	170	1
q232	171	1
q232	172	1
q233	1908	1
q234	1908	1
q235	1908	1
q236	1908	1
q237	1908	1
q238	1868	1
q238	1870	1
q238	1908	1
q239	1685	1
q239	1868	1
q239	1888	1
q240	1865	1
q240	1868	1
q241	1888	1
q242	1320	1
q242	1338	1
q242	1876	1
q242	1908	1
q243	1338	1
q244	1335	1
q244	1336	1
q244	1337	1
q244	1859	1
q244	1860	1
q244	1861	1
q244	1888	1
q245	1888	1
q245	1868	1
q246	1908	1
q247	1685	1
q247	1868	1
q247	1888	1
q248	1888	1
q248	1868	1
q249	1685	1
q249	1868	1
q249	1888	1
q250	1685	1
q250	1868	1
q250	1888	1
q251	1685	1
q251	1868	1
q251	1888	1
q252	1868	1
q253	1888	1
q253	1868	1
q254	1685	1
q254	1868	1
q254	1888	1
q255	1335	1
q255	1337	1
q255	1888	1
q256	1685	1
q257	1685	1
q257	1868	1
q257	1888	1
q258	1685	1
q258	1868	1
q258	1888	1
q259	1685	1
q259	1868	1
q259	1888	1
q260	1685	1
q260	1868	1
q261	1908	1
q262	1685	1
q262	1868	1
q262	1888	1
q263	1908	1
q264	1908	1
q265	1685	1
q265	1868	1
q265	1888	1
q266	1685	1
q266	1888	1
q267	1908	1
q268	1908	1
q269	1868	1
q269	1888	1
q270	1685	1
q270	1905	1
q271	1908	1
q272	1908	1
q273	1908	1
q274	1908	1
q275	1908	1
q276	1908	1
q277	1868	1
q277	1870	1
q277	1908	1
q278	1908	1
q279	1908	1
q280	1908	1
q281	1908	1
q282	119	1
q282	1925	1
q283	1908	1
q284	1868	1
q284	1870	1
q285	1908	1
q286	1908	1
q287	1908	1
q288	1236	1
q288	1365	1
q289	105	1
q289	108	1
q289	109	1
q289	1813	1
q290	832	1
q290	1066	1
q290	1320	1
q290	1456	1
q290	852	1
q291	1365	1
q292	1313	1
q292	1320	1
q292	1330	1
q292	1365	1
q293	1908	1
q294	1338	1
q295	1685	1
q295	1868	1
q295	1888	1
q296	1685	1
q296	1868	1
q296	1888	1
q297	1685	1
q297	1868	1
q297	1888	1
q298	1908	1
q299	1685	1
q299	1868	1
q299	1888	1
q300	1888	1
q301	1685	1
q301	1868	1
q301	1888	1
q302	1685	1
q302	1868	1
q302	1888	1
q303	1685	1
q303	1868	1
q303	1888	1
q304	1337	1
q304	1860	1
q304	1861	1
q304	1888	1
q305	1685	1
q305	1870	1
q306	1870	1
q306	1888	1
q306	1911	1
q307	1888	1
q308	119	1
q308	139	1
q308	149	1
q308	157	1
q308	167	1
q308	186	1
q308	196	1
q308	197	1
q308	198	1
q308	1320	1
q309	1365	1
q310	1320	1
q311	1685	1
q312	1870	1
q312	1908	1
q313	1244	1
q313	1245	1
q313	1247	1
q313	1328	1
q313	1338	1
q313	1365	1
q314	1911	1
q315	1870	1
q315	1888	1
q316	1865	1
q317	1865	1
q318	1685	1
q319	1685	1
q320	1685	1
q321	1685	1
q321	1870	1
q322	1685	1
q322	1870	1
q323	1870	1
q324	1870	1
q325	1870	1
q326	1685	1
q326	1870	1
q327	1685	1
q327	1870	1
q328	1685	1
q328	1870	1
q329	1685	1
q329	1870	1
q330	1685	1
q330	1870	1
q331	1685	1
q331	1870	1
q332	1685	1
q332	1870	1
q333	1685	1
q333	1870	1
q334	1792	1
q334	1888	1
q335	1792	1
q335	1795	1
q335	1888	1
q336	1792	1
q336	1888	1
q337	1870	1
q337	1905	1
q338	1792	1
q338	1888	1
q339	1792	1
q339	1888	1
q340	1870	1
q341	1870	1
q342	1870	1
q343	1685	1
q344	165	1
q344	1870	1
q345	1870	1
q346	1685	1
q346	1870	1
q347	1685	1
q348	1685	1
q348	1870	1
q349	1685	1
q349	1908	1
q350	1868	1
q350	1908	1
q350	1911	1
q351	1685	1
q352	1685	1
q352	1870	1
q353	1980	1
q354	1685	1
q354	1870	1
q355	1338	1
q355	1911	1
q356	1792	1
q357	100	1
q357	1888	1
q358	100	1
q358	1888	1
q359	1888	1
q360	1338	1
q360	116	1
q361	1685	1
q361	1870	1
q361	1888	1
q362	100	1
q362	1888	1
q363	1906	1
q363	1907	1
q363	1909	1
q363	1910	1
q363	1911	1
q363	1912	1
q364	1685	1
q364	1888	1
q365	1865	1
q365	1870	1
q365	1905	1
q365	1906	1
q365	1911	1
q366	1865	1
q366	1868	1
q366	1870	1
q366	1881	1
q366	1888	1
q367	1320	1
q367	1338	1
q367	149	1
q367	1865	1
q367	1870	1
q368	1888	1
q369	1865	1
q369	1870	1
q370	1792	1
q371	1238	1
q372	1685	1
q373	1865	1
q374	1865	1
q374	1870	1
q375	1685	1
q376	1870	1
q376	1906	1
q376	1907	1
q376	1908	1
q376	1915	1
q377	1865	1
q377	1870	1
q377	1888	1
q377	1911	1
q377	1922	1
q378	1865	1
q378	1870	1
q379	1888	1
q380	1865	1
q380	1888	1
q381	1865	1
q382	1338	1
q382	1365	1
q382	1865	1
q383	1320	1
q383	1340	1
q383	1243	1
q383	1267	1
q383	1365	1
q384	1865	1
q384	1870	1
q384	1874	1
q384	1888	1
q385	1792	1
q385	1365	1
q385	1865	1
q386	330	1
q386	1865	1
q386	1869	1
q387	1866	1
q388	1238	1
q388	1243	1
q388	1266	1
q388	1267	1
q388	1320	1
q388	1338	1
q388	1754	1
q389	1239	1
q389	1243	1
q389	1320	1
q389	1338	1
q390	1365	1
q390	1367	1
q390	1813	1
q391	1917	1
q392	1365	1
q393	1320	1
q393	1337	1
q393	1338	1
q393	1365	1
q393	1888	1
q394	1365	1
q394	1338	1
q394	1238	1
q395	1457	1
q396	1236	1
q396	1243	1
q397	613	1
q398	1365	1
q399	1162	1
q400	433	1
q400	434	1
q400	436	1
q400	440	1
q401	1795	1
q401	1338	1
q401	1238	1
q402	1238	1
q402	1243	1
q403	1365	1
q404	1238	1
q404	1313	1
q404	1320	1
q404	1338	1
q405	309	1
q405	330	1
q405	345	1
q405	359	1
q405	383	1
q406	1365	1
q406	1320	1
q406	1458	1
q406	1917	1
q407	1365	1
q408	1365	1
q409	1236	1
q409	1243	1
q409	1244	1
q409	1246	1
q409	1320	1
q409	1338	1
q409	1813	1
q410	330	1
q410	345	1
q410	383	1
q411	1365	1
q411	1381	1
q412	309	1
q412	330	1
q412	345	1
q412	383	1
q412	393	1
q413	330	1
q414	1238	1
q414	1365	1
q414	1366	1
q415	1365	1
q415	1917	1
q416	1234	1
q416	1238	1
q416	1243	1
q416	1244	1
q416	1246	1
q416	1247	1
q416	1338	1
q417	1238	1
q417	1243	1
q417	1338	1
q417	1365	1
q417	1366	1
q417	1367	1
q418	309	1
q418	330	1
q418	345	1
q418	354	1
q418	359	1
q418	393	1
q419	1792	1
q419	1793	1
q419	1795	1
q419	1803	1
q419	1812	1
q420	272	1
q420	274	1
q420	284	1
q421	830	1
q421	833	1
q421	1365	1
q421	1865	1
q421	1888	1
q422	1795	1
q423	1865	1
q424	1320	1
q424	1338	1
q424	1838	1
q425	1320	1
q425	1338	1
q425	1365	1
q426	1339	1
q426	1238	1
q426	1243	1
q426	1245	1
q426	1320	1
q426	1338	1
q427	1267	1
q428	1236	1
q428	1238	1
q428	1243	1
q428	1246	1
q428	1247	1
q428	1517	1
q428	1813	1
q429	1868	1
q429	1870	1
q430	19	1
q431	152	1
q432	1313	1
q432	1320	1
q433	1313	1
q433	1238	1
q433	1338	1
q433	1243	1
q433	1250	1
q434	1338	1
q434	1548	1
q434	1554	1
q434	1559	1
q434	1560	1
q434	1563	1
q434	1570	1
q434	1576	1
q434	1868	1
q435	613	1
q435	1320	1
q435	1865	1
q435	1131	1
q436	1865	1
q437	1838	1
q438	1	1
q438	2	1
q439	1865	1
q440	1243	1
q440	1244	1
q440	1245	1
q440	1253	1
q440	1254	1
q440	1255	1
q441	1320	1
q441	1238	1
q441	1239	1
q441	1247	1
q441	1245	1
q441	1338	1
q442	1338	1
q442	1131	1
q443	1328	1
q443	1242	1
q443	1243	1
q443	1246	1
q443	1335	1
q443	1338	1
q443	1266	1
q443	1267	1
q443	1925	1
q443	1926	1
q444	1888	1
q445	1320	1
q446	1365	1
q446	1366	1
q446	1367	1
q446	1371	1
q447	19	1
q448	1329	1
q449	1320	1
q449	1365	1
q450	1365	1
q451	1320	1
q451	1338	1
q451	1238	1
q451	1239	1
q452	1320	1
q452	1338	1
q453	1365	1
q453	1366	1
q453	1367	1
q454	1320	1
q454	1792	1
q454	1795	1
q455	1365	1
q455	1243	1
q455	192	1
q455	195	1
q456	1320	1
q456	1322	1
q456	1329	1
q456	1330	1
q456	1337	1
q456	1338	1
q456	1339	1
q456	1233	1
q456	1234	1
q456	1238	1
q457	1365	1
q458	1238	1
q458	1243	1
q459	1320	1
q459	1365	1
q459	1886	1
q460	1320	1
q460	1338	1
q460	1865	1
q461	613	1
q461	1238	1
q461	1243	1
q461	1338	1
q461	1365	1
q461	1838	1
q461	1917	1
q461	1925	1
q462	1365	1
q463	1320	1
q463	1321	1
q463	1338	1
q464	1917	1
q465	1865	1
q466	1868	1
q466	1870	1
q467	1365	1
q467	1243	1
q468	330	1
q468	345	1
q469	1865	1
q469	1906	1
q470	1238	1
q470	1239	1
q470	1313	1
q470	1315	1
q470	1317	1
q470	1320	1
q470	1338	1
q470	1340	1
q470	1865	1
q471	1243	1
q471	1247	1
q471	1365	1
q472	1865	1
q473	196	1
q473	1865	1
q474	1320	1
q474	1865	1
q475	1365	1
q476	1238	1
q476	1242	1
q476	1243	1
q476	1246	1
q476	1320	1
q476	1338	1
q476	1865	1
q477	1320	1
q477	1321	1
q477	1338	1
q477	1572	1
q477	1548	1
q477	1458	1
q477	1870	1
q478	1888	1
q479	1865	1
q480	1365	1
q480	1337	1
q480	1243	1
q480	1338	1
q480	1366	1
q480	1865	1
q480	1870	1
q481	1320	1
q481	531	1
q481	1917	1
q482	1320	1
q482	1321	1
q482	1338	1
q482	1340	1
q482	1267	1
q482	1365	1
q482	1457	1
q482	1865	1
q483	1365	1
q483	1366	1
q483	1367	1
q484	1865	1
q485	830	1
q485	832	1
q486	1320	1
q486	1365	1
q486	1366	1
q486	1866	1
q486	1923	1
q486	1925	1
q487	1320	1
q487	140	1
q487	1337	1
q487	1338	1
q487	1449	1
q487	1865	1
q488	1320	1
q488	1338	1
q488	1340	1
q488	1238	1
q488	1243	1
q488	1917	1
q489	1238	1
q489	1338	1
q489	1925	1
q490	1365	1
q490	1366	1
q491	1320	1
q491	1338	1
q491	1340	1
q491	1365	1
q491	1917	1
q492	1238	1
q492	1243	1
q492	1320	1
q492	1338	1
q492	1365	1
q493	1238	1
q493	1239	1
q493	1320	1
q493	1338	1
q494	2	1
q494	832	1
q494	852	1
q494	1320	1
q494	1338	1
q495	1246	1
q495	1320	1
q495	1338	1
q496	1365	1
q496	1471	1
q496	1491	1
q496	1508	1
q496	1796	1
q496	1868	1
q496	1869	1
q496	1917	1
q497	1917	1
q498	1365	1
q499	1365	1
q500	1365	1
q500	1865	1
q501	1239	1
q501	1365	1
q501	1370	1
q501	1917	1
q502	1238	1
q502	1338	1
q502	1341	1
q502	1365	1
q502	1868	1
q502	1870	1
q503	1238	1
q503	1266	1
q503	1267	1
q503	1338	1
q504	1320	1
q504	1337	1
q504	1338	1
q504	1365	1
q504	1244	1
q504	1245	1
q504	1917	1
q505	1338	1
q505	1548	1
q505	1576	1
q505	1851	1
q505	1858	1
q505	1917	1
q506	1365	1
q507	1320	1
q507	1338	1
q507	1238	1
q507	1239	1
q508	1338	1
q508	1340	1
q508	1266	1
q508	1326	1
q508	1320	1
q508	1328	1
q509	1917	1
q509	1927	1
q510	1320	1
q510	1338	1
q510	1340	1
q510	1365	1
q511	544	1
q511	1559	1
q511	1365	1
q511	1366	1
q511	1830	1
q512	1365	1
q512	1917	1
q513	1865	1
q514	1313	1
q514	1320	1
q514	1754	1
q515	1243	1
q515	1365	1
q516	378	1
